date,home_team,away_team,home_score,away_score,league,season,home_xg,away_xg,lahde,vaihe,home_uefa_id,away_uefa_id,home_maa,away_maa,home_nimet,away_nimet
2024-02-22,Toulouse FC,SL Benfica,0,0,INT-Europa League,2324,,,uefa,TOURNAMENT,52934,50147,FRA,POR,Toulouse FC|Toulouse,SL Benfica|Benfica
2024-02-22,Stade Rennais FC,AC Milan,3,2,INT-Europa League,2324,,,uefa,TOURNAMENT,55031,50058,FRA,ITA,Stade Rennais FC|Rennes,AC Milan|Milan
2024-02-22,SC Freiburg,RC Lens,2,2,INT-Europa League,2324,,,uefa,TOURNAMENT,59880,52277,GER,FRA,SC Freiburg|Freiburg,RC Lens|Lens
2024-02-22,Qarabağ FK,SC Braga,0,2,INT-Europa League,2324,,,uefa,TOURNAMENT,60609,52336,AZE,POR,Qarabağ FK|Qarabağ,SC Braga|Braga
2024-02-22,AS Roma,Feyenoord,1,1,INT-Europa League,2324,,,uefa,TOURNAMENT,50137,52749,ITA,NED,AS Roma|Roma,Feyenoord
2024-02-22,AC Sparta Praha,Galatasaray A.Ş.,4,1,INT-Europa League,2324,,,uefa,TOURNAMENT,50033,50067,CZE,TUR,AC Sparta Praha|Sparta Praha,Galatasaray A.Ş.|Galatasaray
2024-02-22,Olympique de Marseille,FC Shakhtar Donetsk,3,1,INT-Europa League,2324,,,uefa,TOURNAMENT,52748,52707,FRA,UKR,Olympique de Marseille|Marseille,FC Shakhtar Donetsk|Shakhtar
2024-02-22,Sporting Clube de Portugal,BSC Young Boys,1,1,INT-Europa League,2324,,,uefa,TOURNAMENT,50149,50031,POR,SUI,Sporting Clube de Portugal|Sporting CP,BSC Young Boys|Young Boys
2024-03-06,Sporting Clube de Portugal,Atalanta BC,1,1,INT-Europa League,2324,,,uefa,TOURNAMENT,50149,52816,POR,ITA,Sporting Clube de Portugal|Sporting CP,Atalanta BC|Atalanta
2024-03-07,AC Sparta Praha,Liverpool FC,1,5,INT-Europa League,2324,,,uefa,TOURNAMENT,50033,7889,CZE,ENG,AC Sparta Praha|Sparta Praha,Liverpool FC|Liverpool
2024-03-07,AS Roma,Brighton & Hove Albion,4,0,INT-Europa League,2324,,,uefa,TOURNAMENT,50137,2601105,ITA,ENG,AS Roma|Roma,Brighton & Hove Albion|Brighton
2024-03-07,Qarabağ FK,Bayer 04 Leverkusen,2,2,INT-Europa League,2324,,,uefa,TOURNAMENT,60609,50109,AZE,GER,Qarabağ FK|Qarabağ,Bayer 04 Leverkusen|Leverkusen
2024-03-07,Olympique de Marseille,Villarreal CF,4,0,INT-Europa League,2324,,,uefa,TOURNAMENT,52748,70691,FRA,ESP,Olympique de Marseille|Marseille,Villarreal CF|Villarreal
2024-03-07,SL Benfica,Rangers FC,2,2,INT-Europa League,2324,,,uefa,TOURNAMENT,50147,50121,POR,SCO,SL Benfica|Benfica,Rangers FC|Rangers
2024-03-07,SC Freiburg,West Ham United FC,1,0,INT-Europa League,2324,,,uefa,TOURNAMENT,59880,53358,GER,ENG,SC Freiburg|Freiburg,West Ham United FC|West Ham
2024-03-07,AC Milan,SK Slavia Praha,4,2,INT-Europa League,2324,,,uefa,TOURNAMENT,50058,52498,ITA,CZE,AC Milan|Milan,SK Slavia Praha|Slavia Praha
2024-03-14,Villarreal CF,Olympique de Marseille,3,1,INT-Europa League,2324,,,uefa,TOURNAMENT,70691,52748,ESP,FRA,Villarreal CF|Villarreal,Olympique de Marseille|Marseille
2024-03-14,Rangers FC,SL Benfica,0,1,INT-Europa League,2324,,,uefa,TOURNAMENT,50121,50147,SCO,POR,Rangers FC|Rangers,SL Benfica|Benfica
2024-03-14,West Ham United FC,SC Freiburg,5,0,INT-Europa League,2324,,,uefa,TOURNAMENT,53358,59880,ENG,GER,West Ham United FC|West Ham,SC Freiburg|Freiburg
2024-03-14,SK Slavia Praha,AC Milan,1,3,INT-Europa League,2324,,,uefa,TOURNAMENT,52498,50058,CZE,ITA,SK Slavia Praha|Slavia Praha,AC Milan|Milan
2024-03-14,Liverpool FC,AC Sparta Praha,6,1,INT-Europa League,2324,,,uefa,TOURNAMENT,7889,50033,ENG,CZE,Liverpool FC|Liverpool,AC Sparta Praha|Sparta Praha
2024-03-14,Brighton & Hove Albion,AS Roma,1,0,INT-Europa League,2324,,,uefa,TOURNAMENT,2601105,50137,ENG,ITA,Brighton & Hove Albion|Brighton,AS Roma|Roma
2024-03-14,Atalanta BC,Sporting Clube de Portugal,2,1,INT-Europa League,2324,,,uefa,TOURNAMENT,52816,50149,ITA,POR,Atalanta BC|Atalanta,Sporting Clube de Portugal|Sporting CP
2024-03-14,Bayer 04 Leverkusen,Qarabağ FK,3,2,INT-Europa League,2324,,,uefa,TOURNAMENT,50109,60609,GER,AZE,Bayer 04 Leverkusen|Leverkusen,Qarabağ FK|Qarabağ
2024-04-11,AC Milan,AS Roma,0,1,INT-Europa League,2324,,,uefa,TOURNAMENT,50058,50137,ITA,ITA,AC Milan|Milan,AS Roma|Roma
2024-04-11,Liverpool FC,Atalanta BC,0,3,INT-Europa League,2324,,,uefa,TOURNAMENT,7889,52816,ENG,ITA,Liverpool FC|Liverpool,Atalanta BC|Atalanta
2024-04-11,Bayer 04 Leverkusen,West Ham United FC,2,0,INT-Europa League,2324,,,uefa,TOURNAMENT,50109,53358,GER,ENG,Bayer 04 Leverkusen|Leverkusen,West Ham United FC|West Ham
2024-04-11,SL Benfica,Olympique de Marseille,2,1,INT-Europa League,2324,,,uefa,TOURNAMENT,50147,52748,POR,FRA,SL Benfica|Benfica,Olympique de Marseille|Marseille
2024-04-18,AS Roma,AC Milan,2,1,INT-Europa League,2324,,,uefa,TOURNAMENT,50137,50058,ITA,ITA,AS Roma|Roma,AC Milan|Milan
2024-04-18,Atalanta BC,Liverpool FC,0,1,INT-Europa League,2324,,,uefa,TOURNAMENT,52816,7889,ITA,ENG,Atalanta BC|Atalanta,Liverpool FC|Liverpool
2024-04-18,West Ham United FC,Bayer 04 Leverkusen,1,1,INT-Europa League,2324,,,uefa,TOURNAMENT,53358,50109,ENG,GER,West Ham United FC|West Ham,Bayer 04 Leverkusen|Leverkusen
2024-04-18,Olympique de Marseille,SL Benfica,1,0,INT-Europa League,2324,,,uefa,TOURNAMENT,52748,50147,FRA,POR,Olympique de Marseille|Marseille,SL Benfica|Benfica
2024-05-02,Olympique de Marseille,Atalanta BC,1,1,INT-Europa League,2324,,,uefa,TOURNAMENT,52748,52816,FRA,ITA,Olympique de Marseille|Marseille,Atalanta BC|Atalanta
2024-05-02,AS Roma,Bayer 04 Leverkusen,0,2,INT-Europa League,2324,,,uefa,TOURNAMENT,50137,50109,ITA,GER,AS Roma|Roma,Bayer 04 Leverkusen|Leverkusen
2024-05-09,Atalanta BC,Olympique de Marseille,3,0,INT-Europa League,2324,,,uefa,TOURNAMENT,52816,52748,ITA,FRA,Atalanta BC|Atalanta,Olympique de Marseille|Marseille
2024-05-09,Bayer 04 Leverkusen,AS Roma,2,2,INT-Europa League,2324,,,uefa,TOURNAMENT,50109,50137,GER,ITA,Bayer 04 Leverkusen|Leverkusen,AS Roma|Roma
2024-05-22,Atalanta BC,Bayer 04 Leverkusen,3,0,INT-Europa League,2324,,,uefa,TOURNAMENT,52816,50109,ITA,GER,Atalanta BC|Atalanta,Bayer 04 Leverkusen|Leverkusen
